generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2414000,2,-2.76575,-78.8472,0.949847,0.591
2415000,2,2.81829,-79.0248,0.212916,0.607
2416000,3,-0.974165,-78.7528,0.958847,0.536
2417000,1,0.50855,-77.8971,0.455477,0.546
2418000,1,-0.319439,-77.2115,2.13214,0.562
2419000,1,-1.38398,-78.2267,1.09732,0.522
2420000,1,-4.39714,-77.2185,1.36411,0.520167
2421000,1,1.13626,-79.0833,0.354541,0.548
2422000,1,-2.72691,-79.4184,1.82468,0.566
2423000,1,-0.241721,-78.0505,1.25764,0.527
2424000,1,-0.320094,-79.3223,0.970208,0.533
2425000,1,-0.259579,-77.572,1.28424,0.548333
2426000,1,-0.214948,-77.7479,1.79236,0.53
2427000,2,3.79462,-79.1212,1.06912,0.534097
2428000,1,1.20918,-78.6395,1.36635,0.533
2429000,1,-2.17783,-77.4725,3.57666,0.5298
2430000,1,-0.898514,-79.2716,1.61978,0.5345
2431000,1,-0.273438,-82.6742,0.865465,0.53131
2432000,1,-1.72982,-77.2891,0.787312,0.514
2433000,1,-0.355646,-78.2905,0.52495,0.568
2434000,1,0.0853428,-79.0562,1.32971,0.492
2435000,1,-0.757525,-77.8961,0.468135,0.457
2436000,1,0.402482,-77.0122,0.086141,0.504
2437000,1,-1.63858,-78.4157,0.331477,0.517258
2438000,1,0.185967,-82.4916,0.495794,0.483
2439000,2,3.14081,-79.2391,0.909224,0.507
2440000,2,-2.22206,-78.1846,1.44378,0.558
2441000,1,-2.81686,-77.0729,1.34332,0.503
2442000,1,0.375287,-77.5346,1.1075,0.586
2443000,2,1.97564,-78.9401,0.728986,0.525
2444000,1,1.43023,-79.2398,0.169263,0.488125
2445000,1,1.15499,-77.4186,0.395531,0.504785
2446000,1,1.99803,-80.3133,0.378626,0.544
2447000,1,2.27433,-77.741,0.148835,0.535824
2448000,1,-1.58246,-78.504,0.679326,0.516
2449000,1,1.57285,-78.7111,0.102429,0.537
2450000,1,-0.530239,-80.2861,0.168831,0.568
2451000,3,0.263091,-76.6513,1.75694,0.52
2452000,1,-0.0681492,-77.954,0.80723,0.573
2453000,1,1.40103,-77.0629,1.2476,0.535
2454000,1,1.73813,-76.8292,1.2718,0.535
2455000,1,0.39491,-76.7868,1.11403,0.516
2456000,0,-1.46713,-87.7734,1.21332,0.3
2457000,1,-2.27824,-77.5938,2.82198,0.488727
2458000,1,1.60931,-83.2601,0.475712,0.446
2459000,1,-1.19952,-77.4874,0.269813,0.500056
2460000,1,1.24545,-77.3459,0.0741736,0.4545
2461000,1,-3.40936,-77.8938,0.48078,0.44
2462000,1,1.16591,-78.5339,0.647491,0.448
2463000,1,-0.13713,-78.0296,0.706232,0.452
2464000,1,0.426694,-77.3927,0.82432,0.483
2465000,1,2.0128,-78.5233,0.368267,0.459
2466000,1,2.28902,-81.7274,0.31764,0.514
2467000,1,1.19743,-78.4455,0.198031,0.445
2468000,1,-0.0869044,-77.1573,0.808721,0.459
2469000,2,-0.593757,-82.2486,3.28567,0.47
2470000,1,-1.58294,-77.8997,2.32891,0.431
2471000,1,0.484816,-79.128,0.344325,0.504
2472000,1,-0.288312,-79.0625,0.665339,0.467
2473000,1,-0.664727,-79.1116,0.400362,0.437
2474000,1,0.389894,-76.2598,1.97527,0.509578
2475000,1,-0.358417,-78.3989,1.1881,0.542
2476000,1,-2.63964,-79.9477,3.03744,0.517875
2477000,1,1.22235,-77.1204,0.784329,0.533
2478000,1,0.270612,-78.2161,1.55635,0.539
2479000,2,1.85402,-84.8794,1.72343,0.415
2480000,1,-2.84562,-76.808,1.18395,0.555
2481000,1,2.29868,-79.4914,0.473786,0.538
2482000,1,0.723255,-78.3145,1.22276,0.501
2483000,1,2.0309,-80.2852,0.276125,0.537
2484000,1,-3.47328,-77.7207,2.9052,0.428545
2485000,2,2.21156,-81.8703,0.968958,0.484615
2486000,1,0.702028,-77.3492,1.38382,0.565
2487000,1,1.26737,-80.4791,0.637927,0.426
2488000,1,-2.31587,-77.5624,2.11828,0.449
2489000,2,0.414804,-79.0577,2.20728,0.455
2490000,1,0.181458,-79.917,0.147123,0.467
2491000,1,1.87481,-77.87,0.284796,0.44
2492000,1,0.373283,-79.4271,0.780185,0.529118
2493000,1,0.921932,-77.9554,0.296956,0.567
2494000,1,1.53309,-79.3781,0.994842,0.53725
2495000,1,-3.2205,-76.9322,2.38015,0.562
2496000,1,-3.75611,-77.2698,1.47667,0.503
2497000,1,-4.35783,-78.4361,2.28607,0.50318
2498000,2,1.77397,-77.2476,1.93562,0.472164
2499000,3,-5.93038,-77.4802,2.69494,0.521
2500000,2,-1.30741,-74.5605,2.89837,0.521
2501000,2,0.858643,-74.3265,1.65357,0.516
2502000,2,-2.56664,-73.7732,2.37808,0.537
2503000,2,-4.34272,-76.9427,2.9197,0.512
2504000,2,-1.86707,-75.505,2.76017,0.53
2505000,3,1.90606,-78.2704,1.58962,0.577
2506000,2,-4.75539,-79.3397,2.95197,0.512
2507000,2,1.7842,-75.1777,0.395141,0.545
2508000,1,-2.93812,-81.8828,0.660791,0.521133
2509000,1,0.839213,-80.5386,0.547801,0.512358
2510000,1,-1.16473,-78.5839,1.38178,0.466
2511000,1,-2.3995,-79.2684,4.43992,0.5
2512000,2,-3.54112,-81.0161,1.70701,0.515
2513000,1,-2.36998,-79.4497,0.877461,0.459
2514000,1,1.68974,-79.6289,0.520218,0.472
2515000,1,-0.540013,-76.4269,0.449051,0.47
2516000,1,-2.40182,-77.5981,1.3848,0.487
2517000,2,2.46947,-78.2578,0.970455,0.565
2518000,1,-1.20053,-78.2831,1.99265,0.597
2519000,1,0.859352,-77.8711,0.0850801,0.533306
2520000,1,-1.19646,-79.0386,3.03987,0.49
2521000,2,0.734343,-78.8407,1.23925,0.495516
2522000,1,1.28621,-83.5537,1.51683,0.59
2523000,1,1.80725,-76.1656,0.359684,0.524
2524000,1,-2.84319,-78.008,0.129905,0.520375
2525000,2,2.62543,-80.0581,0.830124,0.508
2526000,2,0.622643,-81.6223,3.4018,0.549
2527000,4,1.44755,-78.8372,3.56172,0.5065
2528000,1,-2.51167,-79.5221,1.13575,0.5135
2529000,1,-1.01034,-77.8909,1.28171,0.525
2530000,2,2.72457,-80.2503,0.742854,0.561333
2531000,1,-0.923727,-79.3253,0.644069,0.529455
2532000,2,1.7801,-79.6277,1.25896,0.499
2533000,2,2.93688,-79.839,2.49288,0.559
2534000,3,-6.29041,-74.8437,1.84453,0.540182
2535000,1,-3.37994,-77.4653,3.44911,0.534289
2536000,2,2.71781,-74.4859,0.832595,0.548
2537000,3,0.386218,-75.8023,1.46796,0.536
2538000,3,-4.70363,-80.5508,2.32316,0.539
2539000,1,1.91683,-77.9287,0.254901,0.562
2540000,1,-0.102301,-76.4193,0.103004,0.556
2541000,2,2.35147,-77.5735,1.48142,0.529444
2542000,3,-0.834943,-76.8169,1.5471,0.577
2543000,3,-0.962938,-77.7189,0.652003,0.563
2544000,1,1.09145,-77.517,0.953576,0.459
2545000,2,-0.347693,-79.078,1.1069,0.464
2546000,2,-2.0241,-78.593,1.01687,0.498
2547000,1,-1.54627,-83.4191,0.711024,0.538
2548000,1,0.494801,-80.4659,0.613301,0.481
2549000,1,-1.19907,-83.5885,1.22458,0.437
2550000,1,0.696953,-79.4372,0.813281,0.469
2551000,1,1.0592,-78.7709,0.303004,0.432
2552000,1,-0.836142,-77.3515,0.496979,0.477
2553000,3,2.38901,-74.5197,2.3931,0.578
2554000,1,0.309953,-77.2362,0.229003,0.4898
2555000,2,-8.21528,-77.5933,2.73481,0.51
2556000,1,-3.59353,-76.5849,0.756604,0.472
2557000,2,-2.58681,-79.3429,1.4371,0.525
2558000,1,-0.269798,-80.3299,0.709531,0.547
2559000,1,-1.13263,-76.707,1.03894,0.533
2560000,1,-2.48306,-78.4345,0.732542,0.513
2561000,1,1.0349,-78.0234,0.590707,0.508
2562000,2,1.52086,-79.7591,2.73377,0.535
2563000,1,2.08732,-80.3443,0.390132,0.585
2564000,1,0.517182,-79.2887,1.5579,0.54
2565000,1,-0.131983,-76.9823,1.2653,0.522
2566000,1,0.576713,-78.1741,0.0977232,0.527
2567000,1,-0.606399,-79.8096,0.651674,0.517545
2568000,2,1.96366,-80.7225,0.709247,0.488
2569000,1,-1.57028,-76.2163,1.349,0.528
2570000,2,2.64827,-79.7261,0.418036,0.531
2571000,1,-3.8016,-78.267,3.12153,0.524478
2572000,1,-0.470587,-78.5663,0.766106,0.489
2573000,1,1.706,-80.878,0.819448,0.5
2574000,2,2.37107,-79.7212,1.72898,0.583
2575000,2,0.998159,-76.531,1.84407,0.619
2576000,2,-0.141226,-77.589,2.88871,0.53
2577000,1,0.409553,-78.0296,1.14405,0.583
2578000,2,1.42374,-75.5757,3.13228,0.526133
2579000,1,1.07433,-79.0438,0.396543,0.533
2580000,2,-0.705953,-75.4626,3.07919,0.498414
2581000,5,1.86826,-79.4625,1.74882,0.532
2582000,1,-2.02255,-77.7141,0.162431,0.522931
2583000,1,2.49768,-81.7032,0.117569,0.511
2584000,1,3.54885,-83.621,0.681619,0.486
2585000,1,0.262145,-78.9875,0.928566,0.520667
2586000,1,1.27931,-81.0646,0.494954,0.516
2587000,3,0.940929,-76.3657,2.21819,0.561
2588000,2,-2.48984,-77.3643,4.20362,0.567
2589000,1,2.12142,-76.7408,0.453652,0.561
2590000,2,-1.0126,-78.8398,2.04619,0.491
2591000,1,-1.85461,-76.9431,2.42549,0.543
2592000,1,0.123298,-77.3073,1.02166,0.568
2593000,1,1.76813,-78.5346,0.399244,0.537
2594000,2,-3.92641,-79.1704,2.55321,0.534
2595000,1,-3.03905,-78.4227,1.55931,0.483
2596000,1,1.80818,-77.081,0.804711,0.520641
2597000,2,-0.801179,-77.6287,2.37205,0.551
2598000,1,-1.35477,-79.3373,1.71598,0.532
2599000,1,1.28033,-77.9238,0.944261,0.498
2600000,1,1.82569,-78.6624,0.83165,0.516
2601000,1,1.75841,-78.3472,1.02652,0.528
2602000,2,-2.39354,-77.7289,0.301748,0.538278
2603000,1,1.24879,-79.6816,0.510921,0.473
2604000,2,1.6677,-78.758,0.473065,0.495
2605000,1,2.332,-79.687,0.815995,0.489
2606000,1,2.04292,-83.1982,1.1278,0.540552
2607000,2,2.76521,-77.5123,0.777104,0.473
2608000,3,0.394314,-78.4604,2.16967,0.565
2609000,2,2.07413,-77.8508,1.2444,0.521
2610000,2,2.51521,-77.548,0.490031,0.548
2611000,1,-3.14463,-76.8314,2.34073,0.4695
2612000,3,-1.08317,-76.6875,0.366561,0.5635
2613000,1,-1.00753,-78.77,0.430441,0.538
2614000,2,-0.689522,-77.275,0.907922,0.511
2615000,4,2.53842,-80.8347,2.66467,0.539556
2616000,2,0.999608,-79.0494,0.581092,0.528
2617000,1,-1.64994,-78.4593,1.14556,0.487
2618000,3,-1.33713,-74.133,4.27515,0.527206
2619000,1,-0.598642,-78.1571,0.227998,0.503523
2620000,1,0.0244734,-80.1892,0.67826,0.467
2621000,2,-2.82716,-76.5904,1.62047,0.451
2622000,2,0.304538,-78.6254,1.6424,0.494
2623000,1,-1.40236,-77.3946,0.759525,0.456
2624000,1,-4.82337,-78.5466,0.399729,0.486
2625000,1,-0.366053,-76.6394,0.341105,0.457
2626000,1,-0.0775712,-76.8904,1.78085,0.443
2627000,1,1.10004,-79.477,0.91617,0.472
2628000,1,-0.369835,-79.2313,1.09992,0.5786
2629000,1,0.159965,-78.5319,1.75389,0.500393
2630000,1,1.30134,-78.7377,1.58718,0.524
2631000,1,-1.6031,-77.5209,0.295782,0.5095
2632000,1,1.4425,-81.4876,0.464767,0.543722
2633000,1,1.17511,-78.7296,0.502762,0.528
2634000,1,-0.922022,-79.1564,0.450838,0.500487
2635000,1,0.389069,-77.9528,0.51551,0.561
2636000,1,0.986139,-80.5609,1.0821,0.552
2637000,1,1.7714,-83.3838,0.236912,0.527
2638000,2,-5.10188,-79.1281,1.11633,0.495857
2639000,1,0.4329,-80.226,1.72882,0.425
2640000,1,-2.85668,-76.5097,0.912305,0.45
2641000,1,1.41858,-80.6623,1.54103,0.454083
2642000,1,-0.335747,-78.4468,1.78009,0.498
2643000,1,0.385244,-77.7423,0.658473,0.411
2644000,1,-2.15516,-77.9101,1.73024,0.479
2645000,1,-2.0651,-77.5149,0.433145,0.397
2646000,1,0.514852,-78.692,0.534849,0.465
2647000,1,0.499381,-80.8537,0.483683,0.544059
2648000,1,0.635637,-79.0352,1.4723,0.464684
2649000,1,0.488186,-77.3761,0.220447,0.473
2650000,1,-1.38012,-77.515,1.02824,0.531333
2651000,3,-3.18037,-76.8221,3.58316,0.532
2652000,1,-0.31887,-76.7011,1.31702,0.555
2653000,2,0.996059,-77.9344,1.29516,0.488692
2654000,3,-1.92619,-78.8842,3.35011,0.537
2655000,2,-1.3976,-78.0419,2.24028,0.535
2656000,2,1.64637,-79.0825,1.38994,0.487
2657000,1,0.40365,-77.3356,0.555682,0.503
2658000,1,-0.727115,-76.4619,0.965294,0.454
2659000,3,0.617481,-77.8968,1.53378,0.521
2660000,4,-3.99917,-76.1253,4.3837,0.548
2661000,2,-0.566361,-77.883,1.21422,0.566
2662000,2,1.62956,-76.4829,0.606048,0.587
2663000,2,0.851674,-80.3213,0.635195,0.523091
2664000,4,3.19442,-74.5241,3.52692,0.599
2665000,3,1.8952,-80.3987,1.23588,0.613
2666000,1,1.81265,-79.6818,1.45806,0.541
2667000,0,1.0108,-87.6036,1.06271,0.34
2668000,1,0.614741,-89.6166,1.16722,0.378
2669000,1,-2.06422,-79.1217,2.88511,0.482478
2670000,1,0.978623,-81.549,1.55847,0.485
2671000,1,0.959554,-77.2215,0.356173,0.479
2672000,2,1.94168,-77.8284,2.88239,0.522
2673000,3,1.61238,-75.6863,0.647912,0.556
2674000,3,-0.844653,-73.9754,0.964318,0.562
2675000,2,3.41524,-80.9367,0.363664,0.537
2676000,2,-1.52433,-73.4465,3.59655,0.558
2677000,0,1.11286,-87.1297,0.228801,0.504781
2678000,0,1.06466,-87.6809,0.601261,0.305
2679000,2,-2.46907,-75.6641,1.54183,0.548727
2680000,1,-2.18667,-78.3812,1.2452,0.531
2681000,1,0.388388,-80.3575,0.63521,0.526
2682000,3,2.33597,-75.8177,1.10194,0.574
2683000,1,-4.29907,-79.5137,0.980707,0.479324
2684000,5,3.29697,-78.0299,3.68139,0.463833
2685000,5,-6.52503,-76.9164,3.587,0.588
2686000,2,-1.94307,-76.7896,1.44495,0.535
2687000,2,3.4017,-81.116,1.17411,0.539
2688000,1,1.77912,-78.1014,0.779021,0.528
2689000,1,-0.471659,-79.3966,1.39867,0.537
2690000,2,4.58306,-80.3818,0.388451,0.517
2691000,3,-4.57734,-80.0761,2.33629,0.551
2692000,1,-2.79257,-78.1923,0.585683,0.541
2693000,1,1.22113,-79.5765,0.628111,0.489
2694000,1,-0.951222,-76.7551,0.242474,0.468
2695000,1,-1.85284,-77.8122,0.245566,0.544105
2696000,1,-0.706928,-76.9241,0.621366,0.532
2697000,1,-2.07222,-81.1442,0.823622,0.518
2698000,1,0.267726,-77.1345,0.982568,0.531
2699000,2,-4.47804,-80.0555,1.2408,0.475
2700000,1,-0.784849,-76.5016,1.28371,0.47
2701000,1,-1.92338,-79.8117,0.346173,0.509
2702000,1,1.29473,-78.1315,1.15338,0.518
2703000,1,-1.72454,-77.213,1.79585,0.53
2704000,1,2.35387,-79.3817,0.202969,0.481
2705000,1,-6.51489,-77.5575,0.92589,0.467
2706000,1,-4.29333,-78.835,0.914338,0.527
2707000,1,-1.05169,-78.9609,0.905791,0.529111
2708000,1,-0.840608,-81.0731,0.842718,0.546714
2709000,1,0.238362,-79.781,1.06734,0.511417
2710000,2,-0.78966,-81.6091,2.85238,0.45
2711000,1,0.160429,-78.543,1.13372,0.494
2712000,2,-3.31168,-78.4733,0.685736,0.445
2713000,1,-0.78951,-77.1911,0.880023,0.433
2714000,2,0.558372,-80.5928,1.31088,0.513
2715000,2,-1.87755,-76.1439,1.17734,0.456
2716000,1,0.169378,-77.4036,0.234864,0.499095
2717000,1,-0.864457,-79.516,0.559366,0.517444
2718000,1,1.35555,-77.1642,0.39237,0.509
2719000,2,-1.02346,-77.6367,2.21244,0.594
2720000,1,-0.972383,-78.8946,1.09242,0.558
2721000,1,-0.859794,-79.9263,0.28948,0.505
2722000,1,0.932648,-78.1926,1.15901,0.473
2723000,1,-1.3487,-76.7551,1.51558,0.4715
2724000,1,2.29546,-82.4448,0.81422,0.489471
2725000,1,1.07748,-80.0704,1.17511,0.547
2726000,1,0.343803,-77.1497,0.824006,0.547
2727000,1,-0.293696,-76.2561,0.733447,0.533
2728000,1,0.798131,-79.4253,1.43831,0.533
2729000,1,-0.742039,-78.581,1.92064,0.536
2730000,1,-0.7196,-78.9839,0.146988,0.484
2731000,1,-1.32988,-80.3828,1.26925,0.523
2732000,3,-1.9657,-81.6916,3.0681,0.546
2733000,3,-5.21256,-76.8424,2.36464,0.542
2734000,2,-0.767808,-74.0699,2.17738,0.515
2735000,3,2.02609,-75.7173,1.55501,0.554
2736000,2,2.6596,-75.2537,0.35652,0.577
2737000,2,-0.805895,-78.8398,1.03555,0.571
2738000,1,-0.285077,-77.7151,0.985199,0.4792
2739000,1,-3.88522,-76.7027,0.613449,0.389
2740000,1,1.53708,-79.1111,0.213764,0.446
2741000,1,1.57558,-79.1681,0.689987,0.528074
2742000,2,-2.88376,-77.5051,1.3691,0.513
2743000,1,-2.19135,-80.7847,0.597376,0.487
2744000,1,0.931121,-80.1465,0.424201,0.442
2745000,5,-0.481537,-81.4292,1.68375,0.510966
2746000,2,2.54663,-79.7156,0.532625,0.584
2747000,1,-2.87291,-78.5075,0.582533,0.533
2748000,1,0.0927863,-78.5831,1.74838,0.516
2749000,1,-1.49008,-76.7817,1.38738,0.534
2750000,1,-3.00506,-80.2413,0.609658,0.5
2751000,1,-1.64974,-77.4953,0.862371,0.444
2752000,1,-0.586926,-78.7489,0.387816,0.442
2753000,2,-6.28095,-76.683,0.763883,0.5
2754000,1,-1.22729,-78.4458,1.26127,0.518
2755000,1,-0.0749601,-77.5075,0.984756,0.568
2756000,1,1.65209,-77.7732,0.907777,0.557
2757000,3,0.821846,-79.0498,1.31885,0.587
2758000,1,-0.901073,-77.1828,1.21235,0.538
2759000,2,0.975109,-76.0757,1.09685,0.524
2760000,1,1.23377,-80.2161,1.44625,0.548
2761000,1,2.07947,-80.6063,0.683791,0.528
2762000,3,0.894335,-74.889,1.066,0.53
2763000,1,0.494459,-77.4379,0.962112,0.566
2764000,1,1.26827,-77.9175,0.427976,0.523
2765000,2,0.543582,-78.3495,0.697326,0.55
2766000,3,4.38121,-82.5648,2.08138,0.585
2767000,1,-0.47806,-82.1079,1.95079,0.519
2768000,1,0.971387,-77.6083,0.477737,0.502
2769000,2,-0.935852,-78.3426,2.71264,0.497
2770000,1,1.19994,-79.1893,0.274059,0.52533
2771000,1,2.26123,-81.7393,0.582675,0.461
2772000,2,3.89525,-79.2253,0.465668,0.502
2773000,1,0.55099,-79.3535,1.20859,0.455
2774000,1,-0.429277,-76.9553,0.461829,0.45
2775000,1,-2.20072,-76.7787,1.90354,0.397
2776000,1,-1.25205,-79.8802,2.07931,0.456
2777000,1,-1.0869,-80.9534,0.754871,0.46
2778000,1,0.942482,-77.1012,0.724211,0.444
2779000,1,-0.450789,-77.7853,0.138997,0.4618
2780000,1,-1.39732,-77.7299,1.15076,0.482
2781000,1,-0.0506042,-83.7306,0.785899,0.505
2782000,1,1.80133,-80.5149,1.07161,0.514
2783000,2,-8.01288,-79.5799,1.25261,0.538918
2784000,1,2.9746,-77.6808,0.752172,0.565
2785000,1,1.09711,-85.5483,0.41121,0.568
2786000,1,-0.497384,-77.7699,2.4696,0.517
2787000,1,-0.876601,-77.4963,0.746421,0.470212
2788000,1,0.281913,-80.4108,1.71708,0.45
2789000,1,-1.94707,-77.3613,1.37661,0.453
2790000,1,-0.669792,-76.4463,0.750081,0.393
2791000,1,-0.0638896,-77.2276,1.27183,0.476
2792000,2,-0.60296,-74.8386,1.85186,0.485
2793000,2,2.80737,-78.276,2.08366,0.540911
2794000,2,-0.863847,-77.7403,3.17595,0.571
2795000,1,0.727748,-78.9676,0.37135,0.504
2796000,2,-1.95901,-77.4405,1.51754,0.518178
2797000,1,-1.32269,-77.7047,0.529096,0.471
2798000,1,0.182935,-76.7087,0.899881,0.46095
2799000,1,0.835931,-76.3421,0.23293,0.476
2800000,1,0.0242401,-76.9156,0.52567,0.43
2801000,1,-0.121918,-79.1302,0.366395,0.43
2802000,1,1.15341,-80.2502,0.350548,0.492
2803000,1,0.76828,-79.263,0.606448,0.459
2804000,1,-1.00169,-76.0045,0.598712,0.466
2805000,1,2.09206,-81.7919,1.17297,0.465
2806000,1,0.913418,-80.1601,0.81145,0.491
2807000,1,0.866835,-79.537,1.75162,0.471179
2808000,2,2.35777,-79.1478,1.13993,0.538182
2809000,1,-0.139589,-79.043,0.912227,0.51
2810000,1,-4.57548,-80.548,1.86548,0.444
2811000,1,-3.12866,-77.2135,2.38646,0.435
2812000,1,-4.07468,-79.6492,1.02322,0.449
2813000,1,-0.162562,-77.5071,1.22559,0.507
2814000,1,1.0245,-78.4842,0.64556,0.446
2815000,2,0.185075,-82.197,2.38503,0.488
2816000,1,0.571743,-78.3448,0.86941,0.484
2817000,1,-0.117274,-81.9549,1.22063,0.484
2818000,1,0.904967,-77.8264,0.959451,0.527581
2819000,1,1.30285,-77.0543,0.923215,0.539
2820000,2,0.205908,-82.1494,0.35589,0.53
2821000,1,0.437248,-78.4165,0.469813,0.553
2822000,2,1.2994,-78.1577,0.643012,0.538
2823000,1,2.32794,-80.2442,0.650792,0.486
2824000,1,1.95164,-78.9687,0.624746,0.496
2825000,1,0.336978,-89.5849,0.96982,0.510067
2826000,2,0.170754,-78.7799,1.15298,0.525667
2827000,2,1.82581,-82.2287,1.59645,0.597
2828000,3,-0.843538,-76.6935,4.38011,0.511531
2829000,1,-1.06527,-78.7545,2.92454,0.5528
2830000,1,-1.53811,-76.3691,0.659785,0.541
2831000,2,-1.17196,-75.3571,1.98128,0.579
2832000,1,-1.48617,-78.2717,2.45696,0.513
2833000,1,-1.41573,-76.6391,0.0865497,0.433
2834000,1,-3.24526,-78.2619,1.79894,0.396
2835000,1,-3.83601,-77.385,1.28526,0.436
2836000,1,-3.63922,-77.569,0.292427,0.411
2837000,1,-4.1985,-77.3259,0.802519,0.39
2838000,1,-3.47213,-76.6145,2.65799,0.488065
2839000,1,-1.93616,-79.003,1.9167,0.427
2840000,1,-1.85576,-80.068,0.710527,0.417
2841000,1,-1.63104,-79.5843,3.78318,0.520891
2842000,1,0.116421,-79.1166,2.33329,0.528
2843000,2,-2.64779,-78.7312,1.21182,0.407167
2844000,1,-2.11486,-77.3273,0.272629,0.428
2845000,1,1.06394,-78.0084,0.327991,0.469
2846000,1,-3.02337,-78.6634,1.5678,0.518
2847000,1,0.888141,-77.6606,0.539144,0.52
2848000,1,-2.62873,-80.4545,0.439458,0.479
2849000,1,0.0811576,-79.0763,1.62163,0.484
2850000,1,-3.385,-76.5601,1.13092,0.504
2851000,1,0.192798,-78.2547,0.131632,0.454571
2852000,2,-0.669991,-80.8045,3.14999,0.446
2853000,1,0.0715286,-78.0716,0.511581,0.462
2854000,1,0.114624,-76.9884,0.403568,0.461
2855000,3,2.43663,-74.1684,1.42551,0.485667
2856000,2,-1.00413,-75.1406,1.84917,0.55
2857000,2,-0.413131,-79.4354,2.23016,0.567
2858000,2,1.36123,-74.6305,1.08277,0.468909
2859000,1,1.52203,-77.6761,0.0550966,0.54
2860000,2,-1.13874,-78.2998,1.18207,0.542
2861000,1,-0.488554,-76.1871,0.594227,0.511
2862000,2,1.31213,-82.3943,0.739576,0.461
2863000,2,0.981506,-79.8145,0.0978981,0.476
2864000,1,-6.01383,-80.2108,2.89062,0.522
2865000,1,-0.330249,-79.947,0.590005,0.503
2866000,1,-1.49613,-77.031,0.301675,0.482
2867000,2,-3.0163,-76.4404,1.79856,0.483
2868000,1,3.37957,-79.1661,0.1622,0.517
2869000,1,0.586188,-80.245,1.31148,0.543
2870000,0,1.5283,-88.4807,0.234885,0.387
2871000,1,2.39794,-78.6683,0.264226,0.42
2872000,1,-0.305715,-77.3526,1.59875,0.507
2873000,1,-2.1452,-76.4072,1.71716,0.523333
2874000,1,0.454632,-77.2131,0.590758,0.419
2875000,1,-1.54723,-76.7951,0.912724,0.507261
2876000,1,-1.05945,-77.1233,0.316177,0.463
2877000,1,-0.708282,-77.1166,0.0932748,0.492
2878000,3,2.72453,-83.8815,1.8465,0.486381
2879000,1,-2.72761,-77.7932,2.03365,0.524
2880000,3,-4.0363,-78.9883,1.59484,0.494
2881000,2,1.72625,-80.3515,0.83237,0.569
2882000,1,0.690869,-80.094,0.787757,0.525727
2883000,1,-2.25596,-77.3967,0.839018,0.565
2884000,2,-4.7406,-76.5675,1.79934,0.553
2885000,1,0.891777,-80.0066,1.42332,0.548
2886000,1,0.667484,-80.1012,1.64208,0.515
2887000,1,0.840398,-77.2495,0.790153,0.491
2888000,1,1.77819,-78.4565,0.606401,0.508
2889000,1,0.280897,-82.7583,0.686671,0.508
2890000,2,1.49382,-74.9735,1.99627,0.535
2891000,1,0.273612,-77.0235,0.391973,0.537
2892000,1,1.07293,-82.3819,0.457225,0.542
2893000,1,1.39484,-78.2715,0.836469,0.528
2894000,1,0.575256,-78.6035,1.21976,0.571
2895000,1,1.00245,-77.6488,1.16372,0.524
2896000,1,0.0162694,-79.9485,0.813666,0.564
2897000,2,1.53058,-77.3404,0.700263,0.51793
2898000,2,0.981056,-75.7726,2.6266,0.583
2899000,4,1.60522,-80.668,1.90874,0.557
2900000,2,-2.40599,-72.6547,1.07754,0.528
2901000,2,-0.242113,-79.8646,1.8931,0.52
2902000,1,-4.60705,-79.8534,0.863083,0.48
2903000,1,-1.27959,-76.4343,0.434541,0.47
2904000,1,0.51173,-77.7971,1.10043,0.459
2905000,1,0.155975,-77.0986,0.563983,0.461
2906000,1,-4.40637,-78.0476,2.35192,0.456
2907000,1,-0.469422,-77.4413,0.272971,0.444
2908000,1,-1.49531,-77.8521,2.03416,0.525613
2909000,1,-0.690004,-77.4507,1.56019,0.551
2910000,1,-0.268922,-79.8505,1.03347,0.514241
2911000,2,-4.71568,-76.9272,0.938548,0.429
2912000,1,-0.6851,-79.2067,2.06592,0.474
2913000,1,0.725281,-78.5934,0.162785,0.439
2914000,1,0.185822,-76.8896,1.14911,0.425
2915000,1,-0.308017,-79.5088,0.618984,0.457
2916000,1,-1.13996,-76.2276,0.59248,0.409
2917000,1,-0.283678,-76.7024,0.858059,0.441
2918000,1,-2.12973,-78.3957,0.610778,0.473091
2919000,1,1.50219,-81.7486,1.4324,0.497
2920000,1,2.42378,-76.5745,0.212034,0.497727
2921000,1,1.40253,-79.4542,0.758224,0.495
2922000,1,1.19739,-79.5939,1.52322,0.535
2923000,1,0.75593,-80.0295,0.476147,0.527327
2924000,1,0.978271,-81.5248,0.119587,0.48
2925000,1,2.97327,-77.5605,0.0417786,0.557
2926000,1,0.289652,-79.5561,1.32864,0.543
2927000,2,0.791337,-79.2385,1.51134,0.594
2928000,2,0.568994,-74.2062,1.63429,0.53
2929000,1,1.01336,-77.8516,0.351914,0.533
2930000,1,1.00988,-78.2923,1.05932,0.528
2931000,1,1.27579,-78.7928,0.564536,0.545222
2932000,1,0.147432,-77.1482,0.988823,0.537
2933000,1,-1.61924,-79.3816,1.34158,0.533
2934000,1,-0.10587,-77.3159,1.4719,0.549
2935000,1,0.453318,-78.8043,0.598918,0.5656
2936000,2,1.92361,-83.6258,1.17633,0.555
2937000,1,2.16194,-77.6533,0.709516,0.544
